Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code
BT19 7GS,Yes,54.638853,-5.655757,164195,533222,NW641332,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",1993-01-01,,"","",41,16,"","","Conlig 3","",,41,,95XX11S3,,N99999999,"(pseudo) Northern Ireland",,N00004215,N06000013,134,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8QV+GM
BT19 7GT,Yes,54.639315,-5.656427,164154,533276,NW641332,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",80,29,"","","Conlig 3","",,37,,95XX11S3,,N99999999,"(pseudo) Northern Ireland",,N00004215,N06000013,134,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8QV+PC
BT19 7GU,Yes,54.639296,-5.657296,164098,533277,NW640332,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",28,12,"","","Conlig 3","",,38,,95XX11S3,,N99999999,"(pseudo) Northern Ireland",,N00004215,N06000013,134,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8QV+P3
BT19 7GW,Yes,54.639172,-5.654577,164273,533254,NW642332,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",17,11,"","","Conlig 3","",,37,,95XX11S3,,N99999999,"(pseudo) Northern Ireland",,N00004216,N06000013,134,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8QW+M5
BT19 7GX,Yes,54.638524,-5.656876,164121,533190,NW641331,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",1993-01-01,,"","",59,20,"","","Conlig 3","",,42,,95XX11S3,,N99999999,"(pseudo) Northern Ireland",,N00004215,N06000013,134,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8QV+C6
BT19 7GY,Yes,54.637658,-5.653889,164308,533083,NW643330,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",120,53,"","","Conlig 3","",,39,,95XX11S3,,N99999999,"(pseudo) Northern Ireland",,N00004216,N06000013,134,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8QW+3C
BT19 7GZ,Yes,54.638921,-5.652779,164387,533220,NW643332,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",25,15,"","","Conlig 3","",,33,,95XX11S3,,N99999999,"(pseudo) Northern Ireland",,N00004216,N06000013,134,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8QW+HV
BT19 7HA,Yes,54.648325,-5.64796,164752,534250,NW647342,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",133,55,"","","Bloomfield 1 NorthDown","",,33,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004158,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9X2+8R
BT19 7HB,Yes,54.647485,-5.656499,164197,534185,NW641341,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1993-01-01,,"","",,,"","","Bloomfield 1 NorthDown","",,29,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004159,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8WV+XC
BT19 7HD,Yes,54.649431,-5.652126,164490,534386,NW644343,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",,,"","","Bloomfield 1 NorthDown","",,24,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004158,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8XX+Q4
BT19 7HE,Yes,54.646135,-5.642524,165090,533988,NW650339,"","Ards and North Down","Silverbirch",N09000011,N08001137,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",123,55,"","","Ballycrochan 3","",,38,,95XX01S3,,N99999999,"(pseudo) Northern Ireland",,N00004118,N06000013,737,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9W4+FX
BT19 7HF,Yes,54.647063,-5.645399,164910,534101,NW649341,"","Ards and North Down","Silverbirch",N09000011,N08001137,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",48,24,"","","Ballymagee 1","",,33,,95XX04S1,,N99999999,"(pseudo) Northern Ireland",,N00004142,N06000013,864,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9W3+RR
BT19 7HG,Yes,54.644757,-5.645114,164915,533843,NW649338,"","Ards and North Down","Silverbirch",N09000011,N08001137,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",14,5,"","","Ballycrochan 3","",,39,,95XX01S3,,N99999999,"(pseudo) Northern Ireland",,N00004118,N06000013,737,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9V3+WX
BT19 7HH,Yes,54.645304,-5.644137,164981,533901,NW649339,"","Ards and North Down","Silverbirch",N09000011,N08001137,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",108,44,"","","Ballycrochan 3","",,43,,95XX01S3,,N99999999,"(pseudo) Northern Ireland",,N00004119,N06000013,737,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9W4+48
BT19 7HJ,Yes,54.644832,-5.669899,163317,533935,NW633339,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",,,"","","Conlig 2","",,39,,95XX11S2,,N99999999,"(pseudo) Northern Ireland",,N00004213,N06000013,602,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8VJ+W2
BT19 7HL,Yes,54.641449,-5.657544,164094,533517,NW640335,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",96,47,"","","Bloomfield 2 NorthDown","",,39,,95XX06S2,,N99999999,"(pseudo) Northern Ireland",,N00004168,N06000013,523,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8RR+HX
BT19 7HN,Yes,54.641859,-5.657846,164077,533564,NW640335,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",115,43,"","","Bloomfield 2 NorthDown","",,38,,95XX06S2,,N99999999,"(pseudo) Northern Ireland",,N00004167,N06000013,523,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8RR+PV
BT19 7HP,Yes,54.647299,-5.660384,163945,534177,NW639341,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",4,4,"","","Bloomfield 1 NorthDown","",,33,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004159,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8WQ+WR
BT19 7HQ,Yes,54.645213,-5.646389,164836,533898,NW648338,"","Ards and North Down","Silverbirch",N09000011,N08001137,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",13,7,"","","Ballycrochan 3","",,37,,95XX01S3,,N99999999,"(pseudo) Northern Ireland",,N00004118,N06000013,737,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9W3+3C
BT19 7HR,Yes,54.646546,-5.659094,164024,534089,NW640340,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",15,11,"","","Bloomfield 1 NorthDown","",,33,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004159,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8WR+J9
BT19 7HS,Yes,54.646477,-5.660152,163955,534085,NW639340,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",,,"","","Bloomfield 1 NorthDown","",,35,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004159,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8WQ+HW
BT19 7HT,Yes,54.645937,-5.660555,163926,534026,NW639340,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",23,17,"","","Bloomfield 1 NorthDown","",,37,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004159,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8WQ+9Q
BT19 7HU,Yes,54.645803,-5.661523,163863,534015,NW638340,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",39,27,"","","Bloomfield 1 NorthDown","",,39,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004160,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8WQ+89
BT19 7HW,Yes,54.642527,-5.658489,164040,533640,NW640336,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",18,9,"","","Bloomfield 2 NorthDown","",,39,,95XX06S2,,N99999999,"(pseudo) Northern Ireland",,N00004167,N06000013,523,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8VR+2J
BT19 7HX,Yes,54.647031,-5.660941,163908,534149,NW639341,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",5,5,"","","Bloomfield 1 NorthDown","",,35,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004159,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8WQ+RJ
BT19 7HY,Yes,54.643276,-5.657733,164093,533721,NW640337,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",41,17,"","","Bloomfield 2 NorthDown","",,38,,95XX06S2,,N99999999,"(pseudo) Northern Ireland",,N00004167,N06000013,523,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8VR+8W
BT19 7HZ,Yes,54.643108,-5.658765,164025,533706,NW640337,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",30,11,"","","Bloomfield 2 NorthDown","",,42,,95XX06S2,,N99999999,"(pseudo) Northern Ireland",,N00004167,N06000013,523,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8VR+6F
BT19 7JA,Yes,54.643486,-5.65927,163995,533749,NW639337,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",85,33,"","","Bloomfield 1 NorthDown","",,45,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004161,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8VR+97
BT19 7JB,Yes,54.644198,-5.660763,163903,533834,NW639338,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",28,12,"","","Bloomfield 1 NorthDown","",,46,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004161,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8VQ+MM
BT19 7JD,Yes,54.644269,-5.659799,163965,533838,NW639338,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1992-01-01,,"","",79,37,"","","Bloomfield 1 NorthDown","",,46,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004161,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8VR+P3
BT19 7JE,Yes,54.648737,-5.647425,164789,534294,NW647342,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",2006-05-01,,"","",11,5,"","","Bloomfield 1 NorthDown","",,34,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004158,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9X3+F2
BT19 7JF,Yes,54.634385,-5.662132,163758,532747,NW637327,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",2015-09-01,,"","",,,"","","Conlig 2","",,35,,95XX11S2,,N99999999,"(pseudo) Northern Ireland",,N00004212,N06000013,602,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8MQ+Q4
BT19 7JG,Yes,54.634592,-5.660757,163847,532765,NW638327,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",2010-10-01,,"","",7,4,"","","Conlig 3","",,48,,95XX11S3,,N99999999,"(pseudo) Northern Ireland",,N00004214,N06000013,134,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8MQ+RM
BT19 7JH,Yes,54.635151,-5.6604,163874,532826,NW638328,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",2007-11-01,,"","",44,25,"","","Conlig 2","",,50,,95XX11S2,,N99999999,"(pseudo) Northern Ireland",,N00004212,N06000013,602,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8PQ+3R
BT19 7JJ,Yes,54.634285,-5.661627,163790,532734,NW637327,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",2007-11-01,,"","",68,33,"","","Conlig 2","",,47,,95XX11S2,,N99999999,"(pseudo) Northern Ireland",,N00004212,N06000013,602,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8MQ+P8
BT19 7JN,Yes,54.635368,-5.66093,163841,532852,NW638328,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",2008-04-01,,"","",8,4,"","","Conlig 2","",,50,,95XX11S2,,N99999999,"(pseudo) Northern Ireland",,N00004212,N06000013,602,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8PQ+4J
BT19 7JQ,Yes,54.634874,-5.659998,163898,532794,NW638327,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",2010-08-01,,"","",,,"","","Conlig 2","",,49,,95XX11S2,,N99999999,"(pseudo) Northern Ireland",,N00004212,N06000013,602,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8MR+W2
BT19 7JS,Yes,54.635368,-5.66093,163841,532852,NW638328,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",2009-12-01,,"","",,,"","","Conlig 2","",,50,,95XX11S2,,N99999999,"(pseudo) Northern Ireland",,N00004212,N06000013,602,5,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8PQ+4J
BT19 7JT,Yes,54.634336,-5.65913,163951,532731,NW639327,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",2012-02-01,,"","",,,"","","Conlig 3","",,47,,95XX11S3,,N99999999,"(pseudo) Northern Ireland",,N00004214,N06000013,134,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8MR+P8
BT19 7JU,Yes,54.634841,-5.662974,163706,532801,NW637328,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",2015-10-01,,"","",,,"","","Conlig 2","",,47,,95XX11S2,,N99999999,"(pseudo) Northern Ireland",,N00004212,N06000013,602,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8MP+WR
BT19 7JW,Yes,54.63559,-5.65895,163970,532870,NW639328,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",2013-02-01,,"","",,,"","","Conlig 3","",,48,,95XX11S3,,N99999999,"(pseudo) Northern Ireland",,N00004214,N06000013,134,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8PR+6C
BT19 7JX,Yes,54.635075,-5.658809,163976,532813,NW639328,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",2015-07-01,,"","",,,"","","Conlig 3","",,48,,95XX11S3,,N99999999,"(pseudo) Northern Ireland",,N00004214,N06000013,134,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8PR+2F
BT19 7LA,Yes,54.642862,-5.62863,165967,533577,NW659335,"","Ards and North Down","Ballymagee",N09000011,N08001105,Northern Ireland,N99999999,"North Down",2001-12-01,,"","",210,63,"","","Ballycrochan 1","",,28,,95XX01S1,,N99999999,"(pseudo) Northern Ireland",,N00004113,N06000013,863,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9VC+4G
BT19 7LB,Yes,54.644157,-5.626386,166120,533714,NW661337,"","Ards and North Down","Ballymagee",N09000011,N08001105,Northern Ireland,N99999999,"North Down",2002-06-01,,"","",42,11,"","","Ballycrochan 1","",,30,,95XX01S1,,N99999999,"(pseudo) Northern Ireland",,N00004113,N06000013,863,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9VF+MC
BT19 7LD,Yes,54.64258,-5.628864,165951,533547,NW659335,"","Ards and North Down","Ballymagee",N09000011,N08001105,Northern Ireland,N99999999,"North Down",2004-07-01,,"","",,,"","","Ballycrochan 1","",,28,,95XX01S1,,N99999999,"(pseudo) Northern Ireland",,N00004113,N06000013,863,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9VC+2F
BT19 7LE,Yes,54.641984,-5.628743,165955,533480,NW659334,"","Ards and North Down","Ballymagee",N09000011,N08001105,Northern Ireland,N99999999,"North Down",2005-09-01,,"","",15,4,"","","Ballycrochan 1","",,29,,95XX01S1,,N99999999,"(pseudo) Northern Ireland",,N00004113,N06000013,863,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9RC+QG
BT19 7LG,Yes,54.641921,-5.626919,166072,533467,NW660334,"","Ards and North Down","Ballymagee",N09000011,N08001105,Northern Ireland,N99999999,"North Down",2008-04-01,,"","",12,3,"","","Ballycrochan 1","",,29,,95XX01S1,,N99999999,"(pseudo) Northern Ireland",,N00004113,N06000013,863,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9RF+Q6
BT19 7LH,Yes,54.642068,-5.627995,166004,533487,NW660334,"","Ards and North Down","Ballymagee",N09000011,N08001105,Northern Ireland,N99999999,"North Down",2005-12-01,,"","",41,11,"","","Ballycrochan 1","",,27,,95XX01S1,,N99999999,"(pseudo) Northern Ireland",,N00004113,N06000013,863,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9RC+RR
BT19 7LT,No,54.627224,-5.644067,164881,531890,NW648318,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",1998-06-01,2001-10-01,"","",,,"","","Conlig 1","",,35,,95XX11S1,,N99999999,"(pseudo) Northern Ireland",,N00004211,N06000013,497,5,1,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9G4+V9
BT19 7NA,Yes,54.639588,-5.675668,162915,533371,NW629333,"","Ards and North Down","Ballygrainey",N09000011,N08001103,Northern Ireland,N99999999,"North Down",1998-12-01,,"","",,,"","","Conlig 2","",,45,,95XX11S2,,N99999999,"(pseudo) Northern Ireland",,N00004212,N06000013,602,1,1,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8QF+RP
BT19 7NB,Yes,54.647885,-5.646095,164870,534194,NW648341,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",2001-12-01,,"","",13,8,"","","Ballymagee 1","",,30,,95XX04S1,,N99999999,"(pseudo) Northern Ireland",,N00004142,N06000013,864,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9X3+5H
BT19 7ND,No,54.649971,-5.644766,164968,534422,NW649344,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",2000-06-01,2002-01-01,"","",,,"","","Ballymagee 1","",,37,,95XX04S1,,N99999999,"(pseudo) Northern Ireland",,N00004140,N06000013,864,5,1,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9X4+X3
BT19 7NG,No,54.649167,-5.646408,164857,534338,NW648343,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",1996-06-01,2000-09-01,"","",,,"","","Ballymagee 1","",,35,,95XX04S1,,N99999999,"(pseudo) Northern Ireland",,N00004140,N06000013,864,8,1,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9X3+MC
BT19 7NH,Yes,54.641057,-5.649851,164588,533448,NW645334,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",2001-06-01,,"","",15,8,"","","Bloomfield 2 NorthDown","",,32,,95XX06S2,,N99999999,"(pseudo) Northern Ireland",,N00004166,N06000013,523,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ9R2+C3
BT19 7NN,Yes,54.646683,-5.662883,163780,534117,NW637341,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",2015-03-01,,"","",,,"","","Bloomfield 1 NorthDown","",,40,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004160,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8WP+MR
BT19 7NP,Yes,54.648582,-5.650052,164619,534285,NW646342,"","Ards and North Down","Bloomfield",N09000011,N08001107,Northern Ireland,N99999999,"North Down",2012-04-01,,"","",,,"","","Bloomfield 1 NorthDown","",,42,,95XX06S1,,N99999999,"(pseudo) Northern Ireland",,N00004158,N06000013,354,1,0,2019-11-23,"",,BT,BT19,"(pseudo) Northern Ireland","Northern Ireland Water",9C6PJ8XX+CX
